"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","SHPRICE","TOT","IDX2015","M","2018-06",119.453,
"SVN","SHPRICE","TOT","IDX2015","M","2018-07",118.4439,
"SVN","SHPRICE","TOT","IDX2015","M","2018-08",117.4039,
"SVN","SHPRICE","TOT","IDX2015","M","2018-09",114.4745,
"SVN","SHPRICE","TOT","IDX2015","M","2018-10",109.9744,
"SVN","SHPRICE","TOT","IDX2015","M","2018-11",108.9586,
"SVN","SHPRICE","TOT","IDX2015","M","2018-12",107.4081,
"SVN","SHPRICE","TOT","IDX2015","M","2019-01",110.2411,
"SVN","SHPRICE","TOT","IDX2015","M","2019-02",112.3745,
"SVN","SHPRICE","TOT","IDX2015","M","2019-03",116.3962,
"SVN","SHPRICE","TOT","IDX2015","M","2019-04",117.7001,
"SVN","SHPRICE","TOT","IDX2015","M","2019-05",116.9992,
"SVN","SHPRICE","TOT","IDX2015","M","2019-06",118.0928,
"SVN","SHPRICE","TOT","IDX2015","M","2019-07",117.6814,
"SVN","SHPRICE","TOT","IDX2015","M","2019-08",115.4729,
"SVN","SHPRICE","TOT","IDX2015","M","2019-09",114.4906,
"SVN","SHPRICE","TOT","IDX2015","M","2019-10",116.0839,
"SVN","SHPRICE","TOT","IDX2015","M","2019-11",117.9574,
"SVN","SHPRICE","TOT","IDX2015","M","2019-12",122.8448,
"SVN","SHPRICE","TOT","IDX2015","M","2020-01",128.2025,
"SVN","SHPRICE","TOT","IDX2015","M","2020-02",129.2063,
"SVN","SHPRICE","TOT","IDX2015","M","2020-03",104.3768,
"SVN","SHPRICE","TOT","IDX2015","M","2020-04",104.2468,
"SVN","SHPRICE","TOT","IDX2015","M","2020-05",108.6959,
"SVN","SHPRICE","TOT","IDX2015","M","2020-06",115.2048,
"SVN","SHPRICE","TOT","IDX2015","M","2020-07",114.7948,
"SVN","SHPRICE","TOT","IDX2015","M","2020-08",114.311,
"SVN","SHPRICE","TOT","IDX2015","M","2020-09",113.2027,
"SVN","SHPRICE","TOT","IDX2015","M","2020-10",110.9902,
"SVN","SHPRICE","TOT","IDX2015","M","2020-11",113.4949,
"SVN","SHPRICE","TOT","IDX2015","M","2020-12",119.7746,
"SVN","SHPRICE","TOT","IDX2015","M","2021-01",125.4138,
"SVN","SHPRICE","TOT","IDX2015","M","2021-02",126.8329,
"SVN","SHPRICE","TOT","IDX2015","M","2021-03",132.1786,
"SVN","SHPRICE","TOT","IDX2015","M","2021-04",138.5347,
"SVN","SHPRICE","TOT","IDX2015","M","2021-05",146.8434,
"SVN","SHPRICE","TOT","IDX2015","M","2021-06",152.6072,
"SVN","SHPRICE","TOT","IDX2015","M","2021-07",152.9275,
"SVN","SHPRICE","TOT","IDX2015","M","2021-08",159.6494,
"SVN","SHPRICE","TOT","IDX2015","M","2021-09",157.4396,
"SVN","SHPRICE","TOT","IDX2015","M","2021-10",157.315,
"SVN","SHPRICE","TOT","IDX2015","M","2021-11",163.3977,
"SVN","SHPRICE","TOT","IDX2015","M","2021-12",165.7161,
"SVN","SHPRICE","TOT","IDX2015","M","2022-01",174.1507,
"SVN","SHPRICE","TOT","IDX2015","M","2022-02",166.9691,
"SVN","SHPRICE","TOT","IDX2015","M","2022-03",153.6994,
"SVN","SHPRICE","TOT","IDX2015","M","2022-04",158.5747,
"SVN","SHPRICE","TOT","IDX2015","M","2022-05",152.8136,
"SVN","SHPRICE","TOT","IDX2015","M","2022-06",153.9982,
"SVN","SHPRICE","TOT","IDX2015","M","2022-07",151.2872,
"SVN","SHPRICE","TOT","IDX2015","M","2022-08",155.2324,
"SVN","SHPRICE","TOT","IDX2015","M","2022-09",140.9349,
"SVN","SHPRICE","TOT","IDX2015","M","2022-10",132.6919,
"SVN","SHPRICE","TOT","IDX2015","M","2022-11",140.6454,
"SVN","SHPRICE","TOT","IDX2015","M","2022-12",142.9799,
"SVN","SHPRICE","TOT","IDX2015","M","2023-01",147.0632,
"SVN","SHPRICE","TOT","IDX2015","M","2023-02",158.2772,
"SVN","SHPRICE","TOT","IDX2015","M","2023-03",159.3841,
"SVN","SHPRICE","TOT","IDX2015","M","2023-04",164.1495,
"SVN","SHPRICE","TOT","IDX2015","M","2023-05",163.6403,
"SVN","SHPRICE","TOT","IDX2015","M","2023-06",165.6129,
"SVN","SHPRICE","TOT","IDX2015","M","2023-07",167.0414,
"SVN","SHPRICE","TOT","IDX2015","M","2023-08",160.1989,
"SVN","SHPRICE","TOT","IDX2015","M","2023-09",156.4653,
"ZAF","SHPRICE","TOT","IDX2015","M","2013-10",85.76117,
"ZAF","SHPRICE","TOT","IDX2015","M","2013-11",87.19695,
"ZAF","SHPRICE","TOT","IDX2015","M","2013-12",85.93624,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-01",89.06649,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-02",89.50858,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-03",91.18076,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-04",93.45765,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-05",95.37514,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-06",97.64808,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-07",99.80644,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-08",98.95995,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-09",98.3327,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-10",92.97328,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-11",96.99816,
"ZAF","SHPRICE","TOT","IDX2015","M","2014-12",94.69744,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-01",95.48263,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-02",101.4817,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-03",101.2619,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-04",103.6188,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-05",103.9485,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-06",100.2451,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-07",100.1069,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-08",97.73015,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-09",96.27119,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-10",102.1957,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-11",101.3427,
"ZAF","SHPRICE","TOT","IDX2015","M","2015-12",96.31477,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-01",92.8492,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-02",94.49911,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-03",100.9541,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-04",101.374,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-05",101.541,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-06",101.8448,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-07",101.5581,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-08",101.9353,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-09",101.1291,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-10",99.25163,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-11",97.37939,
"ZAF","SHPRICE","TOT","IDX2015","M","2016-12",96.55953,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-01",100.9559,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-02",100.8969,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-03",100.2637,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-04",102.509,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-05",104.287,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-06",99.82656,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-07",103.2965,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-08",107.8192,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-09",107.7873,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-10",111.5304,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-11",115.8467,
"ZAF","SHPRICE","TOT","IDX2015","M","2017-12",112.7671,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-01",116.581,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-02",111.8462,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-03",111.3752,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-04",109.4504,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-05",111.1199,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-06",110.4826,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-07",109.9932,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-08",111.6405,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-09",109.5309,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-10",102.0986,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-11",101.2654,
"ZAF","SHPRICE","TOT","IDX2015","M","2018-12",99.70628,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-01",102.9451,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-02",105.8343,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-03",108.1439,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-04",112.8364,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-05",108.8216,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-06",112.2677,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-07",111.435,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-08",105.7708,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-09",107.6978,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-10",106.7307,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-11",109.2444,
"ZAF","SHPRICE","TOT","IDX2015","M","2019-12",108.9329,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-01",110.7651,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-02",109.1158,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-03",87.4133,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-04",92.83646,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-05",97.33018,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-06",103.7053,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-07",107.5077,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-08",109.4181,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-09",105.8854,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-10",105.1816,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-11",109.2551,
"ZAF","SHPRICE","TOT","IDX2015","M","2020-12",114.2953,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-01",121.7209,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-02",126.8074,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-03",129.7696,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-04",130.1033,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-05",129.2106,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-06",129.4037,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-07",129.4149,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-08",131.5386,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-09",124.4557,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-10",127.7515,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-11",134.1362,
"ZAF","SHPRICE","TOT","IDX2015","M","2021-12",138.5849,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-01",143.7927,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-02",146.0107,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-03",143.6851,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-04",141.5048,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-05",133.5079,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-06",131.0813,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-07",129.6848,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-08",134.5894,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-09",127.9167,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-10",126.6744,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-11",137.7361,
"ZAF","SHPRICE","TOT","IDX2015","M","2022-12",142.7829,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-01",151.4135,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-02",152.9631,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-03",146.6556,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-04",150.5165,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-05",149.4176,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-06",147.5331,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-07",148.11,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-08",145.8597,
"ZAF","SHPRICE","TOT","IDX2015","M","2023-09",142.4238,
"EA19","SHPRICE","TOT","IDX2015","M","2013-10",84.61816,
"EA19","SHPRICE","TOT","IDX2015","M","2013-11",86.66119,
"EA19","SHPRICE","TOT","IDX2015","M","2013-12",85.69329,
"EA19","SHPRICE","TOT","IDX2015","M","2014-01",88.34238,
"EA19","SHPRICE","TOT","IDX2015","M","2014-02",88.68092,
"EA19","SHPRICE","TOT","IDX2015","M","2014-03",88.97874,
"EA19","SHPRICE","TOT","IDX2015","M","2014-04",90.68548,
"EA19","SHPRICE","TOT","IDX2015","M","2014-05",91.14529,
"EA19","SHPRICE","TOT","IDX2015","M","2014-06",93.04795,
"EA19","SHPRICE","TOT","IDX2015","M","2014-07",90.47438,
"EA19","SHPRICE","TOT","IDX2015","M","2014-08",87.39693,
"EA19","SHPRICE","TOT","IDX2015","M","2014-09",90.96001,
"EA19","SHPRICE","TOT","IDX2015","M","2014-10",85.39798,
"EA19","SHPRICE","TOT","IDX2015","M","2014-11",88.62,
"EA19","SHPRICE","TOT","IDX2015","M","2014-12",89.9124,
"EA19","SHPRICE","TOT","IDX2015","M","2015-01",91.80496,
"EA19","SHPRICE","TOT","IDX2015","M","2015-02",99.14811,
"EA19","SHPRICE","TOT","IDX2015","M","2015-03",104.9504,
"EA19","SHPRICE","TOT","IDX2015","M","2015-04",107.5063,
"EA19","SHPRICE","TOT","IDX2015","M","2015-05",104.8303,
"EA19","SHPRICE","TOT","IDX2015","M","2015-06",102.177,
"EA19","SHPRICE","TOT","IDX2015","M","2015-07",102.8282,
"EA19","SHPRICE","TOT","IDX2015","M","2015-08",100.1312,
"EA19","SHPRICE","TOT","IDX2015","M","2015-09",92.8857,
"EA19","SHPRICE","TOT","IDX2015","M","2015-10",96.0555,
"EA19","SHPRICE","TOT","IDX2015","M","2015-11",100.5562,
"EA19","SHPRICE","TOT","IDX2015","M","2015-12",97.12614,
"EA19","SHPRICE","TOT","IDX2015","M","2016-01",90.36546,
"EA19","SHPRICE","TOT","IDX2015","M","2016-02",85.4269,
"EA19","SHPRICE","TOT","IDX2015","M","2016-03",90.35648,
"EA19","SHPRICE","TOT","IDX2015","M","2016-04",90.7885,
"EA19","SHPRICE","TOT","IDX2015","M","2016-05",89.69597,
"EA19","SHPRICE","TOT","IDX2015","M","2016-06",87.63414,
"EA19","SHPRICE","TOT","IDX2015","M","2016-07",87.82053,
"EA19","SHPRICE","TOT","IDX2015","M","2016-08",90.72702,
"EA19","SHPRICE","TOT","IDX2015","M","2016-09",91.37519,
"EA19","SHPRICE","TOT","IDX2015","M","2016-10",92.03178,
"EA19","SHPRICE","TOT","IDX2015","M","2016-11",91.10402,
"EA19","SHPRICE","TOT","IDX2015","M","2016-12",96.24695,
"EA19","SHPRICE","TOT","IDX2015","M","2017-01",98.9314,
"EA19","SHPRICE","TOT","IDX2015","M","2017-02",99.15401,
"EA19","SHPRICE","TOT","IDX2015","M","2017-03",102.6455,
"EA19","SHPRICE","TOT","IDX2015","M","2017-04",104.8432,
"EA19","SHPRICE","TOT","IDX2015","M","2017-05",108.6536,
"EA19","SHPRICE","TOT","IDX2015","M","2017-06",107.6759,
"EA19","SHPRICE","TOT","IDX2015","M","2017-07",106.0637,
"EA19","SHPRICE","TOT","IDX2015","M","2017-08",105.2842,
"EA19","SHPRICE","TOT","IDX2015","M","2017-09",106.8775,
"EA19","SHPRICE","TOT","IDX2015","M","2017-10",109.9482,
"EA19","SHPRICE","TOT","IDX2015","M","2017-11",109.9527,
"EA19","SHPRICE","TOT","IDX2015","M","2017-12",109.3862,
"EA19","SHPRICE","TOT","IDX2015","M","2018-01",111.6844,
"EA19","SHPRICE","TOT","IDX2015","M","2018-02",106.8396,
"EA19","SHPRICE","TOT","IDX2015","M","2018-03",105.4975,
"EA19","SHPRICE","TOT","IDX2015","M","2018-04",107.4639,
"EA19","SHPRICE","TOT","IDX2015","M","2018-05",110.1094,
"EA19","SHPRICE","TOT","IDX2015","M","2018-06",107.6366,
"EA19","SHPRICE","TOT","IDX2015","M","2018-07",107.7382,
"EA19","SHPRICE","TOT","IDX2015","M","2018-08",107.3609,
"EA19","SHPRICE","TOT","IDX2015","M","2018-09",105.6573,
"EA19","SHPRICE","TOT","IDX2015","M","2018-10",100.7757,
"EA19","SHPRICE","TOT","IDX2015","M","2018-11",98.61532,
"EA19","SHPRICE","TOT","IDX2015","M","2018-12",93.84237,
"EA19","SHPRICE","TOT","IDX2015","M","2019-01",95.42643,
"EA19","SHPRICE","TOT","IDX2015","M","2019-02",99.66153,
"EA19","SHPRICE","TOT","IDX2015","M","2019-03",102.6629,
"EA19","SHPRICE","TOT","IDX2015","M","2019-04",106.4943,
"EA19","SHPRICE","TOT","IDX2015","M","2019-05",103.6909,
"EA19","SHPRICE","TOT","IDX2015","M","2019-06",103.7838,
"EA19","SHPRICE","TOT","IDX2015","M","2019-07",106.6692,
"EA19","SHPRICE","TOT","IDX2015","M","2019-08",102.0647,
"EA19","SHPRICE","TOT","IDX2015","M","2019-09",106.5836,
"EA19","SHPRICE","TOT","IDX2015","M","2019-10",107.4636,
"EA19","SHPRICE","TOT","IDX2015","M","2019-11",111.8338,
"EA19","SHPRICE","TOT","IDX2015","M","2019-12",112.7054,
"EA19","SHPRICE","TOT","IDX2015","M","2020-01",114.1988,
"EA19","SHPRICE","TOT","IDX2015","M","2020-02",114.2796,
"EA19","SHPRICE","TOT","IDX2015","M","2020-03",86.59691,
"EA19","SHPRICE","TOT","IDX2015","M","2020-04",87.25377,
"EA19","SHPRICE","TOT","IDX2015","M","2020-05",90.40842,
"EA19","SHPRICE","TOT","IDX2015","M","2020-06",99.34293,
"EA19","SHPRICE","TOT","IDX2015","M","2020-07",101.615,
"EA19","SHPRICE","TOT","IDX2015","M","2020-08",101.5684,
"EA19","SHPRICE","TOT","IDX2015","M","2020-09",100.8304,
"EA19","SHPRICE","TOT","IDX2015","M","2020-10",99.67136,
"EA19","SHPRICE","TOT","IDX2015","M","2020-11",106.0354,
"EA19","SHPRICE","TOT","IDX2015","M","2020-12",110.6379,
"EA19","SHPRICE","TOT","IDX2015","M","2021-01",113.0933,
"EA19","SHPRICE","TOT","IDX2015","M","2021-02",115.0985,
"EA19","SHPRICE","TOT","IDX2015","M","2021-03",118.5624,
"EA19","SHPRICE","TOT","IDX2015","M","2021-04",123.4095,
"EA19","SHPRICE","TOT","IDX2015","M","2021-05",124.5916,
"EA19","SHPRICE","TOT","IDX2015","M","2021-06",127.813,
"EA19","SHPRICE","TOT","IDX2015","M","2021-07",127.3939,
"EA19","SHPRICE","TOT","IDX2015","M","2021-08",131.5263,
"EA19","SHPRICE","TOT","IDX2015","M","2021-09",130.6774,
"EA19","SHPRICE","TOT","IDX2015","M","2021-10",129.5189,
"EA19","SHPRICE","TOT","IDX2015","M","2021-11",134.3893,
"EA19","SHPRICE","TOT","IDX2015","M","2021-12",131.6776,
"EA19","SHPRICE","TOT","IDX2015","M","2022-01",132.227,
"EA19","SHPRICE","TOT","IDX2015","M","2022-02",127.0804,
"EA19","SHPRICE","TOT","IDX2015","M","2022-03",118.4808,
"EA19","SHPRICE","TOT","IDX2015","M","2022-04",120.439,
"EA19","SHPRICE","TOT","IDX2015","M","2022-05",116.0843,
"EA19","SHPRICE","TOT","IDX2015","M","2022-06",112.172,
"EA19","SHPRICE","TOT","IDX2015","M","2022-07",109.5836,
"EA19","SHPRICE","TOT","IDX2015","M","2022-08",114.6805,
"EA19","SHPRICE","TOT","IDX2015","M","2022-09",107.339,
"EA19","SHPRICE","TOT","IDX2015","M","2022-10",106.251,
"EA19","SHPRICE","TOT","IDX2015","M","2022-11",116.276,
"EA19","SHPRICE","TOT","IDX2015","M","2022-12",117.3453,
"EA19","SHPRICE","TOT","IDX2015","M","2023-01",123.4687,
"EA19","SHPRICE","TOT","IDX2015","M","2023-02",127.9489,
"EA19","SHPRICE","TOT","IDX2015","M","2023-03",125.9053,
"EA19","SHPRICE","TOT","IDX2015","M","2023-04",129.2405,
"EA19","SHPRICE","TOT","IDX2015","M","2023-05",128.126,
"EA19","SHPRICE","TOT","IDX2015","M","2023-06",127.8523,
"EA19","SHPRICE","TOT","IDX2015","M","2023-07",129.1551,
"EA19","SHPRICE","TOT","IDX2015","M","2023-08",127.4257,
"EA19","SHPRICE","TOT","IDX2015","M","2023-09",125.5614,
"BGR","SHPRICE","TOT","IDX2015","M","2013-10",95.86171,
"BGR","SHPRICE","TOT","IDX2015","M","2013-11",97.35122,
"BGR","SHPRICE","TOT","IDX2015","M","2013-12",101.0929,
"BGR","SHPRICE","TOT","IDX2015","M","2014-01",111.096,
"BGR","SHPRICE","TOT","IDX2015","M","2014-02",121.4573,
"BGR","SHPRICE","TOT","IDX2015","M","2014-03",126.7622,
"BGR","SHPRICE","TOT","IDX2015","M","2014-04",127.3816,
"BGR","SHPRICE","TOT","IDX2015","M","2014-05",125.8521,
"BGR","SHPRICE","TOT","IDX2015","M","2014-06",119.3905,
"BGR","SHPRICE","TOT","IDX2015","M","2014-07",114.5617,
"BGR","SHPRICE","TOT","IDX2015","M","2014-08",114.8061,
"BGR","SHPRICE","TOT","IDX2015","M","2014-09",115.8785,
"BGR","SHPRICE","TOT","IDX2015","M","2014-10",110.1669,
"BGR","SHPRICE","TOT","IDX2015","M","2014-11",110.0363,
"BGR","SHPRICE","TOT","IDX2015","M","2014-12",111.3172,
"BGR","SHPRICE","TOT","IDX2015","M","2015-01",106.1324,
"BGR","SHPRICE","TOT","IDX2015","M","2015-02",103.9813,
"BGR","SHPRICE","TOT","IDX2015","M","2015-03",104.3479,
"BGR","SHPRICE","TOT","IDX2015","M","2015-04",106.7265,
"BGR","SHPRICE","TOT","IDX2015","M","2015-05",103.1871,
"BGR","SHPRICE","TOT","IDX2015","M","2015-06",102.3633,
"BGR","SHPRICE","TOT","IDX2015","M","2015-07",100.444,
"BGR","SHPRICE","TOT","IDX2015","M","2015-08",98.45729,
"BGR","SHPRICE","TOT","IDX2015","M","2015-09",94.57656,
"BGR","SHPRICE","TOT","IDX2015","M","2015-10",93.40096,
"BGR","SHPRICE","TOT","IDX2015","M","2015-11",93.23031,
"BGR","SHPRICE","TOT","IDX2015","M","2015-12",93.15236,
"BGR","SHPRICE","TOT","IDX2015","M","2016-01",94.80199,
"BGR","SHPRICE","TOT","IDX2015","M","2016-02",94.17205,
"BGR","SHPRICE","TOT","IDX2015","M","2016-03",93.96348,
"BGR","SHPRICE","TOT","IDX2015","M","2016-04",92.50557,
"BGR","SHPRICE","TOT","IDX2015","M","2016-05",92.87426,
"BGR","SHPRICE","TOT","IDX2015","M","2016-06",95.15382,
"BGR","SHPRICE","TOT","IDX2015","M","2016-07",95.55201,
"BGR","SHPRICE","TOT","IDX2015","M","2016-08",97.72834,
"BGR","SHPRICE","TOT","IDX2015","M","2016-09",101.3141,
"BGR","SHPRICE","TOT","IDX2015","M","2016-10",107.7694,
"BGR","SHPRICE","TOT","IDX2015","M","2016-11",114.351,
"BGR","SHPRICE","TOT","IDX2015","M","2016-12",121.6237,
"BGR","SHPRICE","TOT","IDX2015","M","2017-01",126.9392,
"BGR","SHPRICE","TOT","IDX2015","M","2017-02",127.2046,
"BGR","SHPRICE","TOT","IDX2015","M","2017-03",132.2231,
"BGR","SHPRICE","TOT","IDX2015","M","2017-04",137.4268,
"BGR","SHPRICE","TOT","IDX2015","M","2017-05",138.8869,
"BGR","SHPRICE","TOT","IDX2015","M","2017-06",144.2108,
"BGR","SHPRICE","TOT","IDX2015","M","2017-07",149.7791,
"BGR","SHPRICE","TOT","IDX2015","M","2017-08",151.8079,
"BGR","SHPRICE","TOT","IDX2015","M","2017-09",145.3569,
"BGR","SHPRICE","TOT","IDX2015","M","2017-10",141.2465,
"BGR","SHPRICE","TOT","IDX2015","M","2017-11",141.1138,
"BGR","SHPRICE","TOT","IDX2015","M","2017-12",140.6945,
"BGR","SHPRICE","TOT","IDX2015","M","2018-01",147.9862,
"BGR","SHPRICE","TOT","IDX2015","M","2018-02",146.7137,
"BGR","SHPRICE","TOT","IDX2015","M","2018-03",141.5583,
"BGR","SHPRICE","TOT","IDX2015","M","2018-04",138.9227,
"BGR","SHPRICE","TOT","IDX2015","M","2018-05",136.2133,
"BGR","SHPRICE","TOT","IDX2015","M","2018-06",133.3418,
"BGR","SHPRICE","TOT","IDX2015","M","2018-07",132.7224,
"BGR","SHPRICE","TOT","IDX2015","M","2018-08",133.839,
"BGR","SHPRICE","TOT","IDX2015","M","2018-09",132.2188,
"BGR","SHPRICE","TOT","IDX2015","M","2018-10",128.6162,
"BGR","SHPRICE","TOT","IDX2015","M","2018-11",124.7629,
"BGR","SHPRICE","TOT","IDX2015","M","2018-12",125.0452,
"BGR","SHPRICE","TOT","IDX2015","M","2019-01",120.8611,
"BGR","SHPRICE","TOT","IDX2015","M","2019-02",122.1104,
"BGR","SHPRICE","TOT","IDX2015","M","2019-03",122.8857,
"BGR","SHPRICE","TOT","IDX2015","M","2019-04",121.5268,
"BGR","SHPRICE","TOT","IDX2015","M","2019-05",120.3575,
"BGR","SHPRICE","TOT","IDX2015","M","2019-06",122.0493,
"BGR","SHPRICE","TOT","IDX2015","M","2019-07",122.4117,
"BGR","SHPRICE","TOT","IDX2015","M","2019-08",121.6532,
"BGR","SHPRICE","TOT","IDX2015","M","2019-09",121.1644,
"BGR","SHPRICE","TOT","IDX2015","M","2019-10",118.3666,
"BGR","SHPRICE","TOT","IDX2015","M","2019-11",116.5568,
"BGR","SHPRICE","TOT","IDX2015","M","2019-12",116.2493,
"BGR","SHPRICE","TOT","IDX2015","M","2020-01",121.6658,
"BGR","SHPRICE","TOT","IDX2015","M","2020-02",117.901,
"BGR","SHPRICE","TOT","IDX2015","M","2020-03",96.64333,
"BGR","SHPRICE","TOT","IDX2015","M","2020-04",92.85109,
"BGR","SHPRICE","TOT","IDX2015","M","2020-05",94.83991,
"BGR","SHPRICE","TOT","IDX2015","M","2020-06",96.66019,
"BGR","SHPRICE","TOT","IDX2015","M","2020-07",93.40728,
"BGR","SHPRICE","TOT","IDX2015","M","2020-08",91.50063,
"BGR","SHPRICE","TOT","IDX2015","M","2020-09",90.46197,
"BGR","SHPRICE","TOT","IDX2015","M","2020-10",89.65506,
"BGR","SHPRICE","TOT","IDX2015","M","2020-11",89.6993,
"BGR","SHPRICE","TOT","IDX2015","M","2020-12",92.47607,
"BGR","SHPRICE","TOT","IDX2015","M","2021-01",99.6055,
"BGR","SHPRICE","TOT","IDX2015","M","2021-02",104.8051,
"BGR","SHPRICE","TOT","IDX2015","M","2021-03",104.1983,
"BGR","SHPRICE","TOT","IDX2015","M","2021-04",108.0285,
